jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:me:municipality:hampden,us:authority:me:municipal-clerk:hampden-municipal-clerk,legacy:us:me:municipality:hampden:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:hampden:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:veazie,us:authority:me:municipal-clerk:veazie-municipal-clerk,legacy:us:me:municipality:veazie:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:veazie:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:glenburn,us:authority:me:municipal-clerk:glenburn-municipal-clerk,legacy:us:me:municipality:glenburn:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:glenburn:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:eddington,us:authority:me:municipal-clerk:eddington-municipal-clerk,legacy:us:me:municipality:eddington:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:eddington:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:clifton,us:authority:me:municipal-clerk:clifton-municipal-clerk,legacy:us:me:municipality:clifton:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:clifton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:holden,us:authority:me:municipal-clerk:holden-municipal-clerk,legacy:us:me:municipality:holden:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:holden:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:orrington,us:authority:me:municipal-clerk:orrington-municipal-clerk,legacy:us:me:municipality:orrington:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:orrington:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:dedham,us:authority:me:municipal-clerk:dedham-municipal-clerk,legacy:us:me:municipality:dedham:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:dedham:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:bucksport,us:authority:me:municipal-clerk:bucksport-municipal-clerk,legacy:us:me:municipality:bucksport:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:bucksport:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:blue-hill,us:authority:me:municipal-clerk:blue-hill-municipal-clerk,legacy:us:me:municipality:blue-hill:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:blue-hill:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:castine,us:authority:me:municipal-clerk:castine-municipal-clerk,legacy:us:me:municipality:castine:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:castine:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:deer-isle,us:authority:me:municipal-clerk:deer-isle-municipal-clerk,legacy:us:me:municipality:deer-isle:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:deer-isle:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:stonington,us:authority:me:municipal-clerk:stonington-municipal-clerk,legacy:us:me:municipality:stonington:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:stonington:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:mount-desert,us:authority:me:municipal-clerk:mount-desert-municipal-clerk,legacy:us:me:municipality:mount-desert:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:mount-desert:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:southwest-harbor,us:authority:me:municipal-clerk:southwest-harbor-municipal-clerk,legacy:us:me:municipality:southwest-harbor:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:southwest-harbor:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:tremont,us:authority:me:municipal-clerk:tremont-municipal-clerk,legacy:us:me:municipality:tremont:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:tremont:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:sullivan,us:authority:me:municipal-clerk:sullivan-municipal-clerk,legacy:us:me:municipality:sullivan:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:sullivan:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:trenton,us:authority:me:municipal-clerk:trenton-municipal-clerk,legacy:us:me:municipality:trenton:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:trenton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:wiscasset,us:authority:me:municipal-clerk:wiscasset-municipal-clerk,legacy:us:me:municipality:wiscasset:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:wiscasset:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:damariscotta,us:authority:me:municipal-clerk:damariscotta-municipal-clerk,legacy:us:me:municipality:damariscotta:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:damariscotta:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:newcastle,us:authority:me:municipal-clerk:newcastle-municipal-clerk,legacy:us:me:municipality:newcastle:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:newcastle:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:boothbay,us:authority:me:municipal-clerk:boothbay-municipal-clerk,legacy:us:me:municipality:boothbay:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:boothbay:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:boothbay-harbor,us:authority:me:municipal-clerk:boothbay-harbor-municipal-clerk,legacy:us:me:municipality:boothbay-harbor:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:boothbay-harbor:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
