jurisdiction_id,state,jurisdiction_level,canonical_name,external_id_namespace,external_id,id_status,authority_id,coverage_status,final_capable,election_night_capable,final_evidence_url,election_night_evidence_url,final_source_id,election_night_source_id,assessment_method,assessment_status,first_verified_at,last_verified_at,notes
us:me:municipality:wallagrass,ME,municipality,Wallagrass,,,provisional_name,us:authority:me:municipal-clerk:wallagrass-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:washburn,ME,municipality,Washburn,,,provisional_name,us:authority:me:municipal-clerk:washburn-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:westfield,ME,municipality,Westfield,,,provisional_name,us:authority:me:municipal-clerk:westfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:westmanland,ME,municipality,Westmanland,,,provisional_name,us:authority:me:municipal-clerk:westmanland-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:winterville-plantation,ME,municipality,Winterville Plantation,,,provisional_name,us:authority:me:municipal-clerk:winterville-plantation-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:allagash,ME,municipality,Allagash,,,provisional_name,us:authority:me:municipal-clerk:allagash-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:andover,ME,municipality,Andover,,,provisional_name,us:authority:me:municipal-clerk:andover-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:brownfield,ME,municipality,Brownfield,,,provisional_name,us:authority:me:municipal-clerk:brownfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:buckfield,ME,municipality,Buckfield,,,provisional_name,us:authority:me:municipal-clerk:buckfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:byron,ME,municipality,Byron,,,provisional_name,us:authority:me:municipal-clerk:byron-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:canton,ME,municipality,Canton,,,provisional_name,us:authority:me:municipal-clerk:canton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:denmark,ME,municipality,Denmark,,,provisional_name,us:authority:me:municipal-clerk:denmark-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:dixfield,ME,municipality,Dixfield,,,provisional_name,us:authority:me:municipal-clerk:dixfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:fryeburg,ME,municipality,Fryeburg,,,provisional_name,us:authority:me:municipal-clerk:fryeburg-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:gilead,ME,municipality,Gilead,,,provisional_name,us:authority:me:municipal-clerk:gilead-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:greenwood,ME,municipality,Greenwood,,,provisional_name,us:authority:me:municipal-clerk:greenwood-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:hartford,ME,municipality,Hartford,,,provisional_name,us:authority:me:municipal-clerk:hartford-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:hebron,ME,municipality,Hebron,,,provisional_name,us:authority:me:municipal-clerk:hebron-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:hiram,ME,municipality,Hiram,,,provisional_name,us:authority:me:municipal-clerk:hiram-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:lovell,ME,municipality,Lovell,,,provisional_name,us:authority:me:municipal-clerk:lovell-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:mexico,ME,municipality,Mexico,,,provisional_name,us:authority:me:municipal-clerk:mexico-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:newry,ME,municipality,Newry,,,provisional_name,us:authority:me:municipal-clerk:newry-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:otisfield,ME,municipality,Otisfield,,,provisional_name,us:authority:me:municipal-clerk:otisfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Oxford. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
